"","movie_id","title","release_date","year","budget","revenue","popularity","collection_id","collection_name","profit","established_ip","revenue_2024_dollars","budget_2024_dollars","profit_2024_dollars","log_profitability"
"1801",9297,"Monster House",2006-06-30,2006,75000000,140175006,6.0197,NA,NA,-47324994,FALSE,218120792.499523,116704538.878095,-73640554.695715,35.9751101824041
"1802",9718,"Talladega Nights: The Ballad of Ricky Bobby",2006-08-04,2006,72500000,1.63e+08,2.4375,NA,NA,-18250000,FALSE,253637864.49506,112814387.582159,-28398104.4603365,36.0920671467218
"1803",1125,"Dreamgirls",2006-12-25,2006,70000000,154937680,3.0057,NA,NA,-20062320,FALSE,241092406.656558,108924236.286222,-31218184.0589972,36.0062485976573
"1804",9697,"Lady in the Water",2006-07-19,2006,70000000,72785169,1.3833,NA,NA,-102214831,FALSE,113258127.804123,108924236.286222,-159052462.911432,35.2507378380247
"1805",1852,"World Trade Center",2006-08-09,2006,65000000,163200000,1.9707,NA,NA,7e+05,FALSE,253949076.598735,101143933.694349,1089242.3628622,35.98409409648
"1806",12096,"The Pink Panther",2006-02-10,2006,65000000,158851357,3.9576,130440,"The Pink Panther (Steve Martin) Collection",-3648643,TRUE,247182324.917929,101143933.694349,-5677509.31794387,35.9570865572794
"1807",9072,"Little Man",2006-08-31,2006,64000000,101600000,6.4038,NA,NA,-58400000,FALSE,158095748.66686,99587873.1759745,-90873934.2730768,35.4946570025584
"1808",1427,"Perfume: The Story of a Murderer",2006-09-13,2006,63700000,135039924,6.559,NA,NA,-24210076,FALSE,210130294.140707,99121055.0204622,-37672343.4104485,35.7744854146838
"1809",9513,"Garfield: A Tail of Two Kitties",2006-06-15,2006,60000000,141700000,3.7353,86115,"Garfield (Live-Action/CGI) Collection",-8300000,TRUE,220493775.453681,93363631.1024761,-12915302.3025092,35.7627870929731
"1810",5820,"The Sentinel",2006-04-19,2006,60000000,78810595,3.2897,NA,NA,-71189405,FALSE,122634055.309111,93363631.1024761,-110775022.447079,35.1761223884169
"1811",1402,"The Pursuit of Happyness",2006-12-14,2006,55000000,307077295,8.4657,NA,NA,169577295,FALSE,477830854.838771,85583328.5106031,263872533.562263,36.4491630604283
"1812",2207,"16 Blocks",2006-03-01,2006,55000000,65664721,2.2771,NA,NA,-71835279,FALSE,102178279.798184,85583328.5106031,-111780041.478324,34.9066253794762
"1813",752,"V for Vendetta",2006-02-23,2006,54000000,134686457,9.1384,NA,NA,-313543,FALSE,209580278.097459,84027267.9922285,-487891.883112699,35.6066639670352
"1814",1819,"You, Me and Dupree",2006-07-13,2006,54000000,130628903,1.5248,NA,NA,-4371097,FALSE,203266478.516886,84027267.9922285,-6801691.46368566,35.5760749323172
"1815",9767,"The Break-Up",2006-06-01,2006,52000000,205700000,4.5582,NA,NA,75700000,FALSE,320081648.629656,80915146.9554793,117793781.240957,35.9923928992947
"1816",9907,"Barnyard",2006-08-04,2006,51000000,116755080,3.6831,NA,NA,-10744920,FALSE,181677970.307668,79359086.4371047,-16719745.7850936,35.4066344241584
"1817",6877,"Failure to Launch",2006-03-10,2006,50000000,130224158,2.8432,NA,NA,5224158,FALSE,202636670.802376,77803025.9187301,8129106.0055508,35.4960106473605
"1818",834,"Underworld: Evolution",2006-01-12,2006,50000000,111476513,3.7643,2326,"Underworld Collection",-13523487,TRUE,173464200.605373,77803025.9187301,-21043364.1914522,35.3405673124539
"1819",588,"Silent Hill",2006-04-21,2006,50000000,100605135,10.7218,64748,"Silent Hill Collection",-24394865,TRUE,156547678.519247,77803025.9187301,-37959886.2775785,35.2379566895831
"1820",9530,"RV",2006-04-28,2006,50000000,87528173,3.941,NA,NA,-37471827,FALSE,136199134.250762,77803025.9187301,-58308430.5460635,35.0987141081654
"1821",10067,"The Shaggy Dog",2006-03-09,2006,50000000,87134280,1.3878,NA,NA,-37865720,FALSE,135586212.904998,77803025.9187301,-58921351.8918276,35.0942037665209
"1822",9975,"Curious George",2006-02-10,2006,50000000,69834815,3.2303,55428,"Curious George Collection",-55165185,TRUE,108667198.429494,77803025.9187301,-85840366.3673309,34.8728860571353
"1823",285,"Pirates of the Caribbean: At World's End",2007-05-19,2007,300000000,961691209,14.0337,295,"Pirates of the Caribbean Collection",211691209,TRUE,1454944908.17629,453870710.648127,320268131.555971,39.287206269283
"1824",559,"Spider-Man 3",2007-05-01,2007,258000000,894983373,12.9767,556,"Spider-Man Collection",249983373,TRUE,1354022465.07256,390328811.157389,378200437.179086,39.0644951094247
"1825",2268,"The Golden Compass",2007-12-04,2007,180000000,372234864,5.1062,NA,NA,-77765136,FALSE,563155007.50563,272322426.388876,-117651058.466561,37.8272122448358
"1826",2698,"Evan Almighty",2007-06-09,2007,175000000,174440724,3.6532,124949,"Almighty Collection",-263059276,TRUE,263911784.559513,264757914.544741,-397983001.802339,37.0411013513681
"1827",810,"Shrek the Third",2007-05-17,2007,160000000,813367380,12.7517,2150,"Shrek Collection",413367380,TRUE,1230545435.92868,242064379.012334,625384488.397848,38.491087088687
"1828",675,"Harry Potter and the Order of the Phoenix",2007-07-08,2007,150000000,938212738,18.1912,1241,"Harry Potter Collection",563212738,TRUE,1419424273.78395,226935355.324063,852085885.473791,38.5693424010153
"1829",1858,"Transformers",2007-06-27,2007,150000000,709709780,3.4808,8650,"Transformers Collection",334709780,TRUE,1073721607.34175,226935355.324063,506383219.031594,38.2902218040573
"1830",2062,"Ratatouille",2007-06-28,2007,150000000,623726000,17.3849,NA,NA,248726000,FALSE,943636542.899045,226935355.324063,376298154.588887,38.1610768475222
"1831",6479,"I Am Legend",2007-12-12,2007,150000000,585410052,8.9076,945984,"I Am Legend Collection",210410052,TRUE,885668254.40599,226935355.324063,318329866.095831,38.097678223426
"1832",5559,"Bee Movie",2007-10-28,2007,150000000,287594577,5.985,NA,NA,-87405423,FALSE,435102516.805125,226935355.324063,-132235871.505034,37.3869174477697
"1833",1267,"Meet the Robinsons",2007-03-23,2007,150000000,169332978,6.3073,NA,NA,-205667022,FALSE,256184263.536745,226935355.324063,-311154124.773413,36.8572327386336
"1834",5174,"Rush Hour 3",2007-08-08,2007,140000000,258097122,6.8354,90863,"Rush Hour Collection",-91902878,TRUE,390475747.261254,211806331.635793,-139040081.828227,37.2097087626093
"1835",6637,"National Treasure: Book of Secrets",2007-12-19,2007,130000000,459200000,3.9826,52984,"National Treasure Collection",134200000,TRUE,694724767.765399,196677307.947522,203031497.896595,37.7117506795153
"1836",1979,"Fantastic Four: Rise of the Silver Surfer",2007-06-13,2007,130000000,301913131,5.1143,9744,"Fantastic Four Collection",-23086869,TRUE,456765091.069903,196677307.947522,-34928178.7989007,37.2924041648115
"1837",1571,"Live Free or Die Hard",2007-06-20,2007,110000000,383531464,5.4563,1570,"Die Hard Collection",108531464,TRUE,580245660.405322,166419260.57098,164197508.977872,37.3646324116172
"1838",1250,"Ghost Rider",2007-01-15,2007,110000000,228738393,6.0977,90306,"Ghost Rider Collection",-46261607,TRUE,346058856.611402,166419260.57098,-69989294.8160478,36.8477897117315
"1839",4982,"American Gangster",2007-11-02,2007,100000000,269755430,7.112,NA,NA,19755430,FALSE,408113629.05097,151290236.882709,29888036.8441978,36.9174163037279
"1840",5375,"Fred Claus",2007-11-09,2007,100000000,97800000,3.9861,NA,NA,-152200000,FALSE,147961851.671289,151290236.882709,-230263740.535483,35.9028251470833
"1841",4523,"Enchanted",2007-11-20,2007,85000000,340487652,4.8099,531799,"Enchanted Collection",127987652,TRUE,515124575.267174,128596701.350303,193632821.891417,36.9877605011595
"1842",298,"Ocean's Thirteen",2007-06-05,2007,85000000,311312624,5.6617,304,"Ocean's Collection",98812624,TRUE,470985606.295377,128596701.350303,149493852.919621,36.8981792696917
"1843",3563,"I Now Pronounce You Chuck & Larry",2007-07-12,2007,85000000,187134117,2.8227,NA,NA,-25365883,FALSE,283115648.897666,128596701.350303,-38376104.4780908,36.3892072035405
"1844",9408,"Surf's Up",2007-06-08,2007,85000000,1.49e+08,6.6188,436295,"Surf's Up Collection",-63500000,TRUE,225422452.955236,128596701.350303,-96069300.4205202,36.1613279464902
"1845",35,"The Simpsons Movie",2007-07-25,2007,75000000,527068851,7.8975,1554359,"The Simpsons Movie Collection",339568851,TRUE,797403713.212872,113467677.662032,513734519.057793,37.2995496846573
"1846",6538,"Charlie Wilson's War",2007-12-19,2007,75000000,119483446,2.3224,NA,NA,-68016554,FALSE,180766788.489024,113467677.662032,-102902405.666056,35.8153963321698
"1847",2976,"Hairspray",2007-07-19,2007,75000000,90450008,3.6127,NA,NA,-97049992,FALSE,136842031.363629,113467677.662032,-146827162.79145,35.5370157978787
"1848",1248,"Hannibal Rising",2007-02-06,2007,75000000,82169884,0.9743,NA,NA,-105330116,FALSE,124315012.149847,113467677.662032,-159354182.005232,35.4410073578254
"1849",2503,"The Bourne Ultimatum",2007-08-03,2007,70000000,442824138,6.5887,31562,"The Bourne Collection",267824138,TRUE,669949687.354014,105903165.817896,405191772.809273,37.0563983376476
"1850",2310,"Beowulf",2007-11-05,2007,70000000,195735876,2.9329,NA,NA,20735876,FALSE,296129270.464845,105903165.817896,31371355.9201048,36.2399918051148
"1851",2270,"Stardust",2007-08-10,2007,70000000,137500000,4.2517,NA,NA,-37500000,FALSE,208024075.713725,105903165.817896,-56733838.8310158,35.8868495432104
"1852",4349,"The Kingdom",2007-08-22,2007,70000000,86658558,2.2303,NA,NA,-88341442,FALSE,131105937.67734,105903165.817896,-133651976.867401,35.4252014025356
"1853",1738,"Next",2007-04-25,2007,70000000,76066841,6.1266,NA,NA,-98933159,FALSE,115081703.938094,105903165.817896,-149676210.606647,35.2948380667102
"1854",4413,"The Brave One",2007-09-12,2007,70000000,69766619,2.0644,NA,NA,-105233381,FALSE,105550083.150157,105903165.817896,-159207831.394584,35.2083812836576
"1855",1271,"300",2007-03-07,2007,65000000,456082343,8.6347,125570,"300 Collection",293582343,TRUE,690008057.104909,98338653.9737608,444161422.170507,37.0117910239168
"1856",1949,"Zodiac",2007-03-02,2007,65000000,84785914,7.5491,NA,NA,-77714086,FALSE,128272810.13377,98338653.9737608,-117573824.800632,35.3292470744598
"1857",2284,"Mr. Magorium's Wonder Emporium",2007-11-16,2007,65000000,69500000,1.7659,NA,NA,-9.3e+07,FALSE,105146714.633483,98338653.9737608,-140699920.300919,35.1304444065208
"1858",7485,"Shooter",2007-03-22,2007,61000000,95700000,10.8631,NA,NA,-56800000,FALSE,144784756.696752,92287044.4984525,-85932854.5493787,35.3868225466866
"1859",7183,"Perfect Stranger",2007-04-11,2007,60795000,73090611,1.707,NA,NA,-78896889,FALSE,110578958.520919,91976899.5128429,-119363290.261188,35.1139378508168
"1860",6477,"Alvin and the Chipmunks",2007-12-13,2007,60000000,361366633,6.7022,167613,"Alvin and the Chipmunks Collection",211366633,TRUE,546712435.08077,90774142.1296254,319777079.756706,36.6989679931108
"1861",11199,"Wild Hogs",2007-03-02,2007,60000000,253625427,4.7436,NA,NA,103625427,FALSE,383710509.303082,90774142.1296254,156775153.979019,36.344933428009
"1862",1265,"Bridge to Terabithia",2007-02-15,2007,60000000,137587063,7.0701,NA,NA,-12412937,FALSE,208155793.532662,90774142.1296254,-18779561.7914014,35.7333318484603
"1863",9038,"The Heartbreak Kid",2007-10-05,2007,60000000,128453183,3.1579,NA,NA,-21546817,FALSE,194337124.84408,90774142.1296254,-32598230.4799838,35.6646394495954
"1864",4517,"Elizabeth: The Golden Age",2007-09-09,2007,55000000,74237563,2.0925,100286,"Elizabeth Collection",-63262437,TRUE,112314184.91865,83209630.2854899,-95709890.7950745,35.0293338312562
"1865",5176,"3:10 to Yuma",2007-09-06,2007,55000000,7e+07,5.148,NA,NA,-67500000,FALSE,105903165.817896,83209630.2854899,-102120909.895829,34.9705588113362
"1866",9955,"Blades of Glory",2007-03-30,2007,53000000,118200000,2.2957,NA,NA,-14300000,FALSE,178825059.995362,80183825.5478357,-21634503.8742273,35.4574004025785
"1867",2252,"Eastern Promises",2007-09-14,2007,51500000,56106607,3.7761,NA,NA,-72643393,FALSE,84883818.6371506,77914471.9945951,-109902361.349337,34.6835657691542
"1868",13885,"Sweeney Todd: The Demon Barber of Fleet Street",2007-12-21,2007,50000000,153384272,5.4061,NA,NA,28384272,FALSE,232055428.449619,75645118.4413545,42942632.3462324,35.6596997438241
"1869",7350,"The Bucket List",2007-12-25,2007,45000000,175400000,3.761,NA,NA,62900000,FALSE,265363075.492272,68080606.597219,95161558.9992239,35.6884619537628
"1870",7737,"Resident Evil: Extinction",2007-09-20,2007,45000000,147717833,1.9409,17255,"Resident Evil Collection",35217833,TRUE,223482659.463704,68080606.597219,53281142.9706568,35.5166967940562
"1871",11172,"Music and Lyrics",2007-02-09,2007,40000000,145896422,1.8713,NA,NA,45896422,FALSE,220727042.447197,60516094.7530836,69436805.5644878,35.38650676975
"1872",440,"Aliens vs Predator: Requiem",2007-12-25,2007,40000000,130290885,9.2934,115762,"AVP Collection",30290885,TRUE,197117388.553078,60516094.7530836,45827151.670369,35.2733793658998
"1873",2454,"The Chronicles of Narnia: Prince Caspian",2008-05-15,2008,225000000,419665568,6.5022,420,"The Chronicles of Narnia Collection",-142834432,TRUE,611439265.2946,327817779.635629,-208105183.794472,38.1702889136809
"1874",10764,"Quantum of Solace",2008-10-29,2008,200000000,589593688,8.5276,645,"James Bond Collection",89593688,TRUE,859019083.054852,291393581.898337,130535128.30901,38.3924813858572
"1875",155,"The Dark Knight",2008-07-16,2008,185000000,1004558444,24.7048,263,"The Dark Knight Collection",542058444,TRUE,1463609416.1169,269539063.255962,789761757.976995,38.8473895738754
"1876",217,"Indiana Jones and the Kingdom of the Crystal Skull",2008-05-21,2008,185000000,786636033,7.2935,84,"Indiana Jones Collection",324136033,TRUE,1146103456.53084,269539063.255962,472255798.390938,38.6028518766243
"1877",10681,"WALL·E",2008-06-22,2008,180000000,521311860,16.2907,NA,NA,71311860,FALSE,759534650.857422,262254223.708503,103899091.586164,38.1640356772751
"1878",8960,"Hancock",2008-07-01,2008,150000000,629400000,6.641,NA,NA,254400000,FALSE,917015602.234066,218545186.423753,370652636.174685,38.170132662781
"1879",10527,"Madagascar: Escape 2 Africa",2008-10-30,2008,150000000,603900354,7.9937,14740,"Madagascar Collection",228900354,TRUE,879863436.308668,218545186.423753,333500470.249287,38.1287748856541
"1880",4922,"The Curious Case of Benjamin Button",2008-12-25,2008,150000000,335802786,7.4705,NA,NA,-39197214,FALSE,489253883.119903,218545186.423753,-57109082.9394782,37.5418897193648
"1881",13053,"Bolt",2008-11-21,2008,150000000,309979994,5.7941,NA,NA,-65020006,FALSE,451630903.842425,218545186.423753,-94732062.2169567,37.4618734380635
"1882",1724,"The Incredible Hulk",2008-06-12,2008,150000000,264770996,11.5511,NA,NA,-110229004,FALSE,385762844.536151,218545186.423753,-160600121.52323,37.3042309644924
"1883",1735,"The Mummy: Tomb of the Dragon Emperor",2008-07-01,2008,145000000,403449830,5.7139,1733,"The Mummy Collection",40949830,TRUE,587813455.399875,211260346.876294,59662588.2091398,37.6915162694037
"1884",1726,"Iron Man",2008-04-30,2008,140000000,585174222,19.8135,131292,"Iron Man Collection",235174222,TRUE,852580062.915763,203975507.328836,342641294.593673,38.028282424942
"1885",9502,"Kung Fu Panda",2008-06-04,2008,130000000,632091832,16.7432,77816,"Kung Fu Panda Collection",307091832,TRUE,920937515.075809,189405828.233919,447422944.491012,38.0312995218987
"1886",6972,"Australia",2008-11-18,2008,130000000,211787511,3.6078,NA,NA,-113212489,FALSE,308567607.158117,189405828.233919,-164946963.42668,36.9378482999331
"1887",7459,"Speed Racer",2008-05-07,2008,120000000,93900000,3.8702,NA,NA,-206100000,FALSE,136809286.701269,174836149.139002,-300281086.146236,36.0444525130507
"1888",7840,"10,000 BC",2008-03-04,2008,105000000,269784201,4.0445,NA,NA,7284201,FALSE,393066923.344854,152981630.496627,10612847.1032872,36.9663131180797
"1889",2395,"Asterix at the Olympic Games",2008-01-25,2008,97250400,131856927,2.1948,2396,"Asterix & Obelix Live-action Collection",-111269073,TRUE,192111311.283188,141690711.98523,-162115468.679888,36.1737369280481
"1890",7446,"Tropic Thunder",2008-08-09,2008,92000000,195702811,10.7862,NA,NA,-34297189,FALSE,285132715.424316,134041047.673235,-49969903.7587712,36.5131161992245
"1891",10661,"You Don't Mess with the Zohan",2008-06-05,2008,90000000,204313400,4.4846,NA,NA,-20686600,FALSE,297678067.279138,131127111.854252,-30139712.3564907,36.5341951438762
"1892",8204,"The Spiderwick Chronicles",2008-02-14,2008,90000000,164200000,4.7431,NA,NA,-60800000,FALSE,239234130.738535,131127111.854252,-88583648.8970944,36.315625251403
"1893",12222,"Horton Hears a Who!",2008-03-03,2008,85000000,298572799,7.1277,NA,NA,86072799,FALSE,435010986.790111,123842272.306793,125405306.023128,36.8563954263899
"1894",8247,"Jumper",2008-02-13,2008,85000000,222231186,5.3131,NA,NA,9731186,FALSE,323783706.490278,123842272.306793,14178025.7232947,36.5610998589371
"1895",11253,"Hellboy II: The Golden Army",2008-07-11,2008,85000000,160388063,4.3639,17235,"Hellboy Collection",-52111937,TRUE,233680260.856531,123842272.306793,-75925419.9104524,36.2349779130083
"1896",12289,"Red Cliff",2008-07-10,2008,80341000,250100000,5.4017,96677,"Red Cliff Collection",49247500,TRUE,364387674.16387,117054258.816471,71752027.1226918,36.6228712978915
"1897",10200,"The Day the Earth Stood Still",2008-12-10,2008,80000000,233093859,2.5922,NA,NA,33093859,FALSE,339610272.462579,116557432.759335,48216690.5642425,36.5481982195066
"1898",11665,"Get Smart",2008-06-19,2008,80000000,230685453,4.1369,NA,NA,30685453,FALSE,336101302.207552,116557432.759335,44707720.3092153,36.5378121260031
"1899",10202,"Bedtime Stories",2008-12-24,2008,80000000,212874864,9.7774,NA,NA,12874864,FALSE,310151845.585407,116557432.759335,18758263.6870697,36.4574615188383
"1900",13027,"Eagle Eye",2008-09-25,2008,80000000,178800000,5.3576,NA,NA,-21200000,FALSE,260505862.217113,116557432.759335,-30887719.6812237,36.2830248814677
"1901",12193,"Four Christmases",2008-11-26,2008,80000000,164112721,2.7627,NA,NA,-35887279,FALSE,239106968.036362,116557432.759335,-52286613.8619748,36.1973105336248
"1902",8909,"Wanted",2008-06-19,2008,75000000,342463063,7.6048,NA,NA,154963063,FALSE,498957692.977229,109272593.211876,225776209.947538,36.8683823042218
"1903",2253,"Valkyrie",2008-12-25,2008,75000000,200276000,4.4058,NA,NA,12776000,FALSE,291795705.041357,109272593.211876,18614222.0116658,36.3319149128139
"1904",10201,"Yes Man",2008-12-09,2008,70000000,223200000,3.9905,NA,NA,48200000,FALSE,325195237.398544,101987753.664418,70225853.2374992,36.3712938566109
"1905",12113,"Body of Lies",2008-10-09,2008,70000000,113280098,3.2211,NA,NA,-61719902,FALSE,165045467.570073,101987753.664418,-89923916.5909716,35.6930891211618
